full_name,e,q,i,om,w,ad,tp_cal,per_y,class,data_arc,condition_code,n_obs_used,two_body,A1,A2,A3,DT
"     C/2000 X3 (SOHO)",1.0,0.0056,144.49,359.30,79.03,,20001206.5700000,,PAR,1,,32,T,,,,
"     C/2000 X4 (SOHO)",1.0,0.0059,141.91,314.54,38.13,,20001205.7600000,,PAR,0,,5,T,,,,
"     C/2000 X5 (SOHO)",1.0,0.0055,143.18,3.76,80.32,,20001207.4700000,,PAR,0,,6,T,,,,
"     C/2000 X6 (SOHO)",1.0,0.0077,138.16,346.04,68.37,,20001207.8100000,,PAR,0,,7,T,,,,
"     C/2000 X7 (SOHO)",1.0,0.0059,147.79,340.27,61.09,,20001211.0500000,,PAR,0,,9,T,,,,
"     C/2000 X8 (SOHO)",1.0,0.0054,140.57,23.50,98.14,,20001213.2200000,,PAR,0,,10,T,,,,
"     C/2000 X9 (SOHO)",1.0,0.0386,72.66,73.96,60.08,,20001203.7500000,,PAR,0,,9,T,,,,
"     C/2000 Y1 (Tubbiolo)",1.002373364395291,7.974746410214483,137.9744527573018,239.3948782579826,181.7321341517096,,20010202.1511235,,HYP,742,,94,,,,,
"     C/2000 Y2 (Skiff)",.9943506587144511,2.768708609093077,12.08745291945946,185.8482859296163,326.8181944231149,977.4194121459592,20010321.8074445,10849.9406115645,JFc,201,,159,,,,,
"     C/2000 Y4 (SOHO)",1.0,0.0051,132.68,324.92,52.89,,20001218.0800000,,PAR,0,,23,T,,,,
"     C/2000 Y5 (SOHO)",1.0,0.0070,142.93,315.39,38.85,,20001220.0600000,,PAR,0,,5,T,,,,
"     C/2000 Y6 (SOHO)",1.0,0.0252,87.30,229.47,88.03,,20001220.8500000,,PAR,0,,13,T,,,,
"     C/2000 Y7 (SOHO)",1.0,0.0245,89.02,228.93,89.13,,20001220.8500000,,PAR,0,,12,T,,,,
"     C/2000 Y8 (SOHO)",1.0,0.0060,145.95,3.25,79.51,,20001224.1400000,,PAR,0,,6,T,,,,
"     C/2000 Y9 (SOHO)",1.0,0.0051,147.66,343.96,66.36,,20001225.4500000,,PAR,0,,5,T,,,,
"     C/2001 A1 (LINEAR)",.9909456511051214,2.406425519628851,59.94068029705615,339.5944969225325,107.8879914300603,529.1448870192568,20000917.6183152,4332.92329716707,COM,93,,129,,,,,
"     C/2001 A2-A (LINEAR)",0.999692137817885,0.779054495221844,36.4866097334356,295.1277176090811,295.322728284241,5060.280994327029,20010524.5236567,127299.13248616,COM,136,,436,,-2.114835704287788E-8,1.92001727747633E-8,,
"     C/2001 A2-B (LINEAR)",0.999303580246131,0.779017158127398,36.4758214872215,295.1246666062354,295.326808388447,2236.426788103697,20010524.5191515,37412.9639232097,COM,333,,1717,,5.252125837664723E-9,-3.083455246456309E-9,6.608764277387061E-10,
"     C/2001 A3 (SOHO)",1.0,0.0069,143.63,12.05,90.69,,20010108.6500000,,PAR,1,,14,T,,,,
"     C/2001 A4 (SOHO)",1.0,0.0054,144.69,356.82,76.03,,20010114.8700000,,PAR,0,,19,T,,,,
"     C/2001 B1 (LINEAR)",1.001232485109518,2.928433603046569,104.1114439540539,49.84122276714812,284.8487007176005,,20000919.4162119,,HYP,351,,167,,,,,
"     C/2001 B2 (NEAT)",1.001752034105392,5.306808002420327,150.6015670614941,145.0947449899191,304.7571475850585,,20000901.7598383,,HYP,1123,,552,,,,,
"     C/2001 B3 (SOHO)",1.0,0.0077,144.54,7.10,85.46,,20010125.3600000,,PAR,1,,28,T,,,,
"     C/2001 C1 (LINEAR)",.999866091309514,5.10431717365154,68.96469928908661,33.71633722394792,219.950220822234,76230.68224941246,20020328.4169028,7442203.42833185,COM,795,,230,,,,,
"     C/2001 C2 (SOHO)",1.0,0.0053,144.61,8.15,86.45,,20010207.9200000,,PAR,1,,65,T,,,,
"     C/2001 C3 (SOHO)",1.0,0.0051,144.59,1.02,79.54,,20010204.9800000,,PAR,1,,53,T,,,,
"     C/2001 C4 (SOHO)",1.0,0.0051,134.29,328.00,57.39,,20010208.4400000,,PAR,1,,12,T,,,,
"     C/2001 C5 (SOHO)",1.0,0.0256,166.26,322.52,51.27,,20010213.2900000,,PAR,1,,32,T,,,,
"     C/2001 C6 (SOHO)",1.0,0.0058,139.77,340.03,65.31,,20010215.0300000,,PAR,1,,43,T,,,,
"     C/2001 C7 (SOHO)",1.0,0.0350,73.68,54.75,54.23,,20010211.6700000,,PAR,0,,8,T,,,,
"     C/2001 E1 (SOHO)",1.0,0.0357,73.37,72.24,58.28,,20010315.6400000,,PAR,0,,7,T,,,,
"     C/2001 F2 (SOHO)",1.0,0.0049,144.58,8.16,87.46,,20010327.2700000,,PAR,2,,45,T,,,,
"     C/2001 G1 (LONEOS)",1.002804596630424,8.235543112867116,45.36453715602048,203.8911047770664,343.2814361135394,,20011009.2132461,,HYP,885,,134,,,,,
"     C/2001 G2 (SOHO)",1.0,0.0057,144.59,8.27,85.97,,20010409.0100000,,PAR,1,,55,T,,,,
"     C/2001 G3 (SOHO)",1.0,0.0079,144.23,3.55,77.17,,20010411.1400000,,PAR,0,,4,T,,,,
"     C/2001 H1 (SOHO)",1.0,0.0084,139.17,341.72,63.84,,20010420.7500000,,PAR,0,,16,T,,,,
"     C/2001 H2 (SOHO)",1.0,0.0072,146.28,332.13,41.08,,20010420.8300000,,PAR,0,,3,T,,,,
"     C/2001 H3 (SOHO)",1.0,0.0075,143.53,11.76,84.37,,20010420.9000000,,PAR,0,,13,T,,,,
"     C/2001 H4 (SOHO)",1.0,0.0067,143.28,6.90,80.65,,20010420.9900000,,PAR,0,,7,T,,,,
"     P/2001 H5 (NEAT)",.6001913472530236,2.39665237293171,8.399275685101079,329.5629882140415,224.8782770603704,9.592344645841965,20010128.7007039,14.6770065170865,JFc,98,5,43,,,,,
"     C/2001 H6 (SOHO)",1.0,0.0058,143.93,10.47,87.40,,20010427.4000000,,PAR,1,,34,T,,,,
"     C/2001 H7 (SOHO)",1.0,0.0053,143.43,5.98,83.87,,20010430.5900000,,PAR,0,,8,T,,,,
"     C/2001 H8 (SOHO)",1.0,0.0065,145.73,345.62,72.54,,20010418.1600000,,PAR,0,,6,T,,,,
"     C/2001 HT50 (LINEAR-NEAT)",.9976605761614754,2.792083165667492,163.2121256870545,42.91246436468516,324.0709993076476,2384.191514837148,20030709.0239390,41232.2810000202,COM,1779,,3870,,,,,
"     C/2001 J2 (SOHO)",1.0,0.0074,142.82,14.97,87.54,,20010505.8400000,,PAR,0,,5,T,,,,
"     C/2001 J3 (SOHO)",1.0,0.0084,138.41,332.57,58.26,,20010507.0800000,,PAR,0,,5,T,,,,
"     C/2001 J4 (SOHO)",1.0,0.0052,143.05,7.06,84.73,,20010510.5500000,,PAR,0,,11,T,,,,
"     C/2001 J5 (SOHO)",1.0,0.0053,141.93,13.43,91.41,,20010513.5400000,,PAR,0,,13,T,,,,
"     C/2001 K2 (SOHO)",1.0,0.0051,143.11,10.77,87.21,,20010520.2500000,,PAR,0,,24,T,,,,
"     C/2001 K3 (Skiff)",.9989322105464876,3.060121849588016,52.02650871143518,289.8500767021654,3.45233150913478,5728.635091138461,20010422.8765545,153422.071187267,COM,142,,331,,,,,
"     C/2001 K4 (SOHO)",1.0,0.0071,145.97,3.06,82.86,,20010522.9600000,,PAR,0,,17,T,,,,
"     C/2001 K5 (LINEAR)",.9995455602307839,5.18424602529391,72.59034207189583,237.4575837859247,47.05416377035978,22810.80315858298,20021011.7397919,1218490.39859927,COM,1305,,3312,,,,,
"     C/2001 K6 (SOHO)",1.0,0.0062,148.11,324.74,50.79,,20010523.8200000,,PAR,0,,9,T,,,,
"     C/2001 K7 (SOHO)",1.0,0.0075,143.43,8.10,86.69,,20010524.0100000,,PAR,0,,8,T,,,,
"     C/2001 K8 (SOHO)",1.0,0.0077,143.33,11.75,89.04,,20010530.0700000,,PAR,0,,14,T,,,,
"     C/2001 K9 (SOHO)",1.0,0.0054,141.54,12.89,88.97,,20010525.4400000,,PAR,1,,7,T,,,,
"     C/2001 K10 (SOHO)",1.0,0.0051,147.11,15.02,97.97,,20010519.4900000,,PAR,1,,4,T,,,,
"     C/2001 K11 (SOHO)",1.0,0.0339,72.36,73.28,57.26,,20010516.8500000,,PAR,0,,17,T,,,,
"     C/2001 L1 (SOHO)",1.0,0.0057,141.65,18.23,93.91,,20010603.3800000,,PAR,1,,12,T,,,,
"     C/2001 L2 (SOHO)",1.0,0.0052,145.13,323.04,48.85,,20010604.6000000,,PAR,0,,8,T,,,,
"     C/2001 L3 (SOHO)",1.0,0.0050,142.67,10.15,87.82,,20010605.1100000,,PAR,0,,18,T,,,,
"     C/2001 L4 (SOHO)",1.0,0.0053,146.12,347.67,69.35,,20010606.0900000,,PAR,0,,14,T,,,,
"     C/2001 L5 (SOHO)",1.0,0.0051,141.06,14.76,91.02,,20010606.2700000,,PAR,0,,7,T,,,,
"     C/2001 L6 (SOHO)",1.0,0.0049,145.25,330.92,54.04,,20010609.2800000,,PAR,1,,11,T,,,,
"     C/2001 L7 (SOHO)",1.0,0.0049,141.86,17.76,93.81,,20010609.5000000,,PAR,0,,9,T,,,,
"     C/2001 L8 (SOHO)",1.0,0.0059,137.37,24.73,98.72,,20010610.5400000,,PAR,0,,11,T,,,,
"     C/2001 L9 (SOHO)",1.0,0.0076,134.64,29.69,103.33,,20010614.1200000,,PAR,0,,11,T,,,,
"     C/2001 L10 (SOHO)",1.0,0.0355,71.70,72.40,57.72,,20010601.4700000,,PAR,0,,11,T,,,,
"     C/2001 L11 (SOHO)",1.0,0.0050,144.49,1.06,80.75,,20010608.5900000,,PAR,0,,10,T,,,,
"     C/2001 M2 (SOHO)",1.0,0.0059,144.85,4.76,83.63,,20010617.0900000,,PAR,0,,38,T,,,,
"     C/2001 M3 (SOHO)",1.0,0.0050,143.08,8.66,87.22,,20010617.2500000,,PAR,1,,57,T,,,,
"     C/2001 M4 (SOHO)",1.0,0.0051,144.88,359.53,79.29,,20010619.4700000,,PAR,0,,13,T,,,,
"     C/2001 M5 (SOHO)",1.0,0.0052,143.84,5.25,84.16,,20010620.7200000,,PAR,0,,10,T,,,,
"     C/2001 M6 (SOHO)",1.0,0.0058,145.43,352.78,72.35,,20010622.4300000,,PAR,1,,12,T,,,,
"     C/2001 M7 (SOHO)",1.0,0.0072,143.14,12.44,90.57,,20010626.3000000,,PAR,1,,19,T,,,,
"     C/2001 M8 (SOHO)",1.0,0.0046,144.66,1.92,80.95,,20010627.5400000,,PAR,1,,44,T,,,,
"     C/2001 M9 (SOHO)",1.0,0.0051,145.62,353.22,72.49,,20010627.0600000,,PAR,0,,13,T,,,,
"     C/2001 M10 (NEAT)",.8010922838378196,5.302797503981244,28.08338955374133,293.9174990331535,5.479096357575937,48.01637589256595,20010621.2132109,137.653836734916,JFc,526,3,93,,,,,
"     C/2001 M11 (SOHO)",1.0,0.0061,145.09,4.48,82.95,,20010627.6000000,,PAR,0,,6,T,,,,
"     C/2001 N1 (SOHO)",1.0,0.0052,95.09,302.92,114.59,,20010706.3000000,,PAR,1,,12,T,,,,
"     C/2001 N2 (LINEAR)",1.001056948773768,2.668511288126434,138.5435427720002,52.80360899025739,151.8961039405144,,20020819.6650411,,HYP,697,,890,,,,,
"     C/2001 O1 (SOHO)",1.0,0.0051,144.49,0.10,79.04,,20010716.9400000,,PAR,0,,21,T,,,,
"     C/2001 O2 (NEAT)",.9978012736698744,4.819430798683499,90.92616498472022,328.7160314471743,280.8950338076312,4379.019278594605,19991017.3416911,102623.08345814,COM,398,,73,,,,,
"     C/2001 OG108 (LONEOS)",.9252593010411703,.9940478794637511,80.24505504971198,10.55529569918225,116.4195120718172,25.60586069274036,20020315.2060594,48.504655524849,HTC,340,2,886,,,,,
"     C/2001 P1 (SOHO)",1.0,0.0113,29.90,140.14,72.08,,20010805.5300000,,PAR,1,,16,T,,,,
"     C/2001 P2 (SOHO)",1.0,0.0050,144.76,1.34,79.84,,20010815.8000000,,PAR,0,,12,T,,,,
"     C/2001 Q1 (NEAT)",.9659302687497193,5.833968437420146,66.95042722674785,139.2613400598061,175.4618774195375,336.6382626795825,20010920.8729595,2240.79049387672,COM,560,,77,,,,,
"     C/2001 Q3 (SOHO)",1.0,0.0373,106.63,155.03,268.11,,20010826.5100000,,PAR,1,,47,T,,,,
"     C/2001 Q4 (NEAT)",1.000688204104655,.9619597225853242,99.64263544704116,210.278431108308,1.204334608020704,,20040515.9657006,,HYP,1820,,2630,,1.635562356445317E-8,4.916600112437359E-10,4.929063627255129E-10,
"     P/2001 Q6 (NEAT)",.8238563067834858,1.40817719319207,56.8552151654871,22.13588863810931,43.32930429362097,14.58078235997401,20011109.4661386,22.6044276265854,HTC,218,4,373,,,,,
"     C/2001 Q7 (SOHO)",1.0,0.0445,13.28,43.95,54.77,,20010821.8000000,,PAR,0,,12,T,,,,
"     C/2001 Q8 (SOHO)",1.0,0.0451,13.07,44.76,56.22,,20010824.8100000,,PAR,1,,11,T,,,,
"     C/2001 Q9 (SOHO)",1.0,0.0071,144.77,355.98,71.96,,20010816.9400000,,PAR,0,,13,T,,,,
"     C/2001 R2 (SOHO)",1.0,0.0050,144.42,9.73,88.32,,20010904.8600000,,PAR,1,,129,T,,,,
"     C/2001 R3 (SOHO)",1.0,0.0057,144.19,12.11,91.07,,20010905.7800000,,PAR,0,,13,T,,,,
"     C/2001 R4 (SOHO)",1.0,0.0072,138.72,337.75,56.31,,20010908.8000000,,PAR,0,,14,T,,,,
"     C/2001 R5 (SOHO)",1.0,0.0069,144.67,8.92,87.24,,20010911.3700000,,PAR,1,,16,T,,,,
"     C/2001 R7 (SOHO)",1.0,0.0372,73.77,85.28,57.36,,20010912.8000000,,PAR,0,,7,T,,,,
"     C/2001 R8 (SOHO)",1.0,0.0437,13.58,42.19,59.63,,20010906.6700000,,PAR,0,,11,T,,,,
"     C/2001 R9 (SOHO)",1.0,0.0472,12.47,48.90,53.31,,20010907.3200000,,PAR,0,,5,T,,,,
"     C/2001 RX14 (LINEAR)",1.00160543554003,2.057561523927558,30.57411996618429,14.16983224548999,121.4856956424654,,20030118.7029902,,HYP,673,,3275,,,,,
"     C/2001 S1 (Skiff)",.9297223895880558,3.749086809051804,139.1325313320458,330.1219794892323,285.1609630630614,102.944546826921,20010602.3052678,389.646668914341,COM,85,5,41,,,,,
"     C/2001 S2 (SOHO)",1.0,0.0053,144.40,2.68,81.06,,20010928.9700000,,PAR,0,,25,T,,,,
"     C/2001 S3 (SOHO)",1.0,0.0050,144.46,9.39,89.55,,20010929.4300000,,PAR,1,,12,T,,,,
"     C/2001 T1 (SOHO)",1.0,0.0364,72.87,72.56,57.41,,20011009.1700000,,PAR,0,,8,T,,,,
"     C/2001 T2 (SOHO)",1.0,0.0070,143.82,5.30,80.74,,20011013.0600000,,PAR,0,,23,T,,,,
"     C/2001 T5 (SOHO)",1.0,0.0476,55.26,327.74,179.51,,20011015.7700000,,PAR,1,,23,T,,,,
"     C/2001 T6 (SOHO)",1.0,0.0057,146.71,358.68,80.61,,20011015.9100000,,PAR,0,,5,T,,,,
"     C/2001 T7 (SOHO)",1.0,0.0050,144.85,7.44,91.47,,20011007.1900000,,PAR,0,,18,T,,,,
"     C/2001 U1 (SOHO)",1.0,0.0055,144.36,7.79,88.10,,20011016.9000000,,PAR,0,,5,T,,,,
"     C/2001 U2 (SOHO)",1.0,0.0065,142.98,7.05,80.50,,20011017.7200000,,PAR,0,,7,T,,,,
"     C/2001 U3 (SOHO)",1.0,0.0050,144.58,8.62,87.65,,20011017.9300000,,PAR,0,,33,T,,,,
"     C/2001 U4 (SOHO)",1.0,0.0048,144.21,2.99,82.05,,20011018.3300000,,PAR,1,,47,T,,,,
"     C/2001 U5 (SOHO)",1.0,0.0052,144.11,3.70,81.84,,20011019.0700000,,PAR,0,,22,T,,,,
"     C/2001 U6 (LINEAR)",.9961664769459994,4.406419205531233,107.2554978589667,115.2304851037921,85.71480297398867,2294.481128076971,20020808.6576345,38970.8430065354,COM,620,,111,,,,,
"     C/2001 U7 (SOHO)",1.0,0.0061,143.87,357.28,77.76,,20011019.9300000,,PAR,1,,62,T,,,,
"     C/2001 U8 (SOHO)",1.0,0.0049,143.94,8.56,93.27,,20011018.9900000,,PAR,0,,9,T,,,,
"     C/2001 U9 (SOHO)",1.0,0.0050,144.50,9.19,86.65,,20011023.9100000,,PAR,1,,78,T,,,,
"     C/2001 U10 (SOHO)",1.0,0.0050,145.23,4.08,85.20,,20011031.3900000,,PAR,0,,8,T,,,,
"     C/2001 V1 (SOHO)",1.0,0.0075,143.76,337.44,60.98,,20011101.7400000,,PAR,0,,6,T,,,,
"     C/2001 V2 (SOHO)",1.0,0.0055,145.40,11.81,88.93,,20011104.5300000,,PAR,0,,12,T,,,,
"     C/2001 V3 (SOHO)",1.0,0.0053,146.86,349.53,73.25,,20011111.6700000,,PAR,0,,6,T,,,,
"     C/2001 V4 (SOHO)",1.0,0.0051,144.84,4.71,85.68,,20011113.1000000,,PAR,0,,6,T,,,,
"     C/2001 V5 (SOHO)",1.0,0.0053,145.60,358.22,77.37,,20011114.4600000,,PAR,0,,10,T,,,,
"     C/2001 V6 (SOHO)",1.0,0.0374,69.76,73.64,54.87,,20011102.4800000,,PAR,0,,8,T,,,,
"     C/2001 W1 (LINEAR)",.9988824875878562,2.399243895434692,118.6448628311467,91.93974567502877,6.160514384062277,4291.501869618222,20011224.8985186,99481.2575770813,COM,80,,102,,,,,
"     C/2001 W2 (BATTERS)",.9413734582356099,1.051064641046627,115.9130896558433,113.3558967703675,142.0857566250761,34.80520828293628,20011223.9182767,75.9120860801179,HTC,198,3,351,,,,,
"     C/2001 W3 (SOHO)",1.0,0.0059,141.95,13.58,88.11,,20011122.7200000,,PAR,0,,5,T,,,,
"     C/2001 W4 (SOHO)",1.0,0.0056,140.34,18.18,92.69,,20011126.8900000,,PAR,0,,7,T,,,,
"     C/2001 X1 (LINEAR)",.9970048131828605,1.69793395473278,115.6268447253623,336.0704466728871,202.2007790890823,1132.077057986744,20020108.0916155,13497.5056779978,COM,90,,204,,,,,
"     C/2001 X4 (SOHO)",1.0,0.0049,147.82,336.54,60.24,,20011202.7700000,,PAR,0,,8,T,,,,
"     C/2001 X5 (SOHO)",1.0,0.0059,138.71,23.35,97.31,,20011204.9100000,,PAR,0,,6,T,,,,
"     C/2001 X6 (SOHO)",1.0,0.0052,147.01,328.76,50.77,,20011206.6100000,,PAR,0,,9,T,,,,
"     C/2001 X7 (SOHO)",1.0,0.0076,147.30,353.27,73.18,,20011208.4300000,,PAR,1,,9,T,,,,
"     C/2001 X8 (SOHO)",1.0,0.0371,72.28,74.35,56.15,,20011212.8600000,,PAR,0,,13,T,,,,
"     C/2001 X9 (SOHO)",1.0,0.0076,142.15,309.62,29.88,,20011213.1700000,,PAR,0,,10,T,,,,
"     C/2001 X10 (SOHO)",1.0,0.0360,73.46,73.79,56.74,,20011215.5500000,,PAR,0,,9,T,,,,
"     C/2001 Y2 (SOHO)",1.0,0.0054,143.80,5.16,84.14,,20011216.8700000,,PAR,0,,13,T,,,,
"     C/2001 Y3 (SOHO)",1.0,0.0074,145.34,6.49,85.06,,20011216.8700000,,PAR,0,,7,T,,,,
"     C/2001 Y4 (SOHO)",1.0,0.0070,144.61,324.05,42.87,,20011218.6200000,,PAR,0,,10,T,,,,
"     C/2001 Y5 (SOHO)",1.0,0.0053,144.61,8.83,87.04,,20011222.9800000,,PAR,1,,51,T,,,,
"     C/2002 A1 (LINEAR)",.7254080190784703,4.710838969181331,14.05434608215228,81.79563770632203,18.90869161953582,29.6007163309536,20011127.4400143,71.0597729607036,JFc,839,3,124,,,,,
"     C/2002 A2 (LINEAR)",.7261376286811095,4.706982678825854,14.05122749728308,81.91758571751228,19.2634349941674,29.66782139635653,20011205.5570812,71.2563472989908,JFc,863,3,205,,,,,
"     C/2002 A3 (LINEAR)",1.009489438970738,5.151617899760395,48.08413625848007,136.525749610087,329.5302145606148,,20020424.7032664,,HYP,527,,285,,,,,
"     C/2002 A4 (SOHO)",1.0,0.0366,72.13,75.45,61.50,,20020101.3400000,,PAR,0,,8,T,,,,
"     C/2002 B1 (LINEAR)",.7710192684405167,2.271126837345053,51.02145254597514,58.18551484746875,76.15892000248296,17.56571115227481,20020420.0067288,31.2371841859948,HTC,204,4,93,,,,,
"     C/2002 B2 (LINEAR)",.9972018571464725,3.842159221226074,152.8725916050789,54.31695253893526,257.0705254727258,2742.37876111698,20020406.8314719,50882.2626700344,COM,87,,52,,,,,
"     C/2002 B3 (LINEAR)",1.00753422541536,6.057553103049133,73.6947396974568,289.3566924607729,123.2062188637844,,20020117.4106781,,HYP,44,,52,,,,,
"     C/2002 C2 (LINEAR)",.9996392275516168,3.253746704587534,104.8814339751327,242.9560051187902,159.9336971798962,18034.41359274679,20020410.8149466,856512.62434196,COM,346,,206,,,,,
"     C/2002 C3 (SOHO)",1.0,0.0052,141.83,355.39,79.37,,20020206.0400000,,PAR,1,,12,T,,,,
"     C/2002 C4 (SOHO)",1.0,0.0054,144.46,0.34,78.76,,20020211.6600000,,PAR,1,,19,T,,,,
"     C/2002 CE10 (LINEAR)",.7914862340966966,2.046759345723532,145.4587027497929,147.4439395698923,126.1881563814498,17.58512766045811,20030622.0987614,30.7543305154329,HTC,894,2,818,,,,,
"     C/2002 D1 (SOHO)",1.0,0.0063,143.09,358.77,81.67,,20020222.8600000,,PAR,0,,19,T,,,,
"     C/2002 E1 (SOHO)",1.0,0.0056,145.49,9.11,83.70,,20020303.0900000,,PAR,0,,19,T,,,,
"     C/2002 E2 (Snyder-Murakami)",1.000791485362608,1.466445144837869,92.54500862239934,244.5828836731632,9.034194744864083,,20020221.7929622,,HYP,302,,914,,,,,
"     C/2002 E3 (SOHO)",1.0,0.0052,144.69,8.96,87.60,,20020316.4400000,,PAR,1,,24,T,,,,
"     P/2002 EJ57 (LINEAR)",.5939101217838956,2.63552333573437,4.969701017005215,330.3832879862198,166.8930359952229,10.34447679286698,20011219.1261431,16.5338979940466,JFc,85,5,59,,,,,
"     C/2002 F1 (Utsunomiya)",.9995388012543218,.4382988983301341,80.87698378967451,289.0295811374716,125.9000407011631,1900.255935148755,20020422.8984251,29297.569598456,COM,53,,161,,,,,
"     C/2002 F2 (SOHO)",1.0,0.0051,144.03,4.73,84.28,,20020321.1800000,,PAR,0,,22,T,,,,
"     C/2002 F3 (SOHO)",1.0,0.0050,146.11,6.72,90.92,,20020325.5100000,,PAR,0,,6,T,,,,
"     C/2002 G1 (SOHO)",1.0,0.0339,133.92,106.02,262.32,,20020402.8300000,,PAR,0,,22,T,,,,
"     C/2002 G2 (SOHO)",1.0,0.0050,144.84,3.48,83.09,,20020404.9100000,,PAR,0,,9,T,,,,
"     C/2002 G3 (SOHO)",1.0,0.0794,46.89,158.87,355.93,,20020416.7000000,,PAR,5,,200,T,,,,
"     C/2002 G4 (SOHO)",1.0,0.0052,143.90,14.29,89.24,,20020404.8100000,,PAR,0,,4,T,,,,
"     C/2002 G5 (SOHO)",1.0,0.0072,144.26,5.63,77.39,,20020413.2400000,,PAR,1,,13,T,,,,
"     C/2002 H1 (SOHO)",1.0,0.0074,142.51,349.27,71.16,,20020418.3500000,,PAR,1,,48,T,,,,
"     C/2002 H2 (LINEAR)",.9940660055712118,1.63484046041849,110.5011212903858,269.002022991191,20.41967367104152,549.3735839786839,20020323.4090630,4572.99332118703,COM,97,,372,,,,,
"     C/2002 H3 (SOHO)",1.0,0.0053,145.88,4.29,87.61,,20020418.0900000,,PAR,0,,8,T,,,,
"     C/2002 H4 (SOHO)",1.0,0.0052,145.42,359.38,78.94,,20020418.4800000,,PAR,0,,5,T,,,,
"     C/2002 H5 (SOHO)",1.0,0.0054,137.98,307.81,43.57,,20020419.3800000,,PAR,0,,5,T,,,,
"     C/2002 H6 (SOHO)",1.0,0.0073,142.42,18.23,88.00,,20020426.6800000,,PAR,0,,11,T,,,,
"     C/2002 H7 (SOHO)",1.0,0.0058,145.43,5.76,87.71,,20020424.3700000,,PAR,1,,10,T,,,,
"     C/2002 H8 (SOHO)",1.0,0.0336,69.34,73.71,55.83,,20020420.9700000,,PAR,0,,9,T,,,,
"     C/2002 J1 (SOHO)",1.0,0.0051,145.64,0.57,81.48,,20020502.1400000,,PAR,0,,7,T,,,,
"     C/2002 J2 (SOHO)",1.0,0.0052,143.53,15.62,91.51,,20020503.9100000,,PAR,0,,6,T,,,,
"     C/2002 J3 (SOHO)",1.0,0.0074,139.42,337.34,61.72,,20020515.0200000,,PAR,1,,67,T,,,,
"     C/2002 J4 (NEAT)",.9998742585351684,3.633722001949118,46.52550412565594,70.88436555764309,230.7098733061293,57793.08443801525,20031003.1855354,4912674.35324682,COM,1611,,226,,,,,
"     C/2002 J5 (LINEAR)",1.001143067897722,5.726792793638362,117.2282481354258,314.1099287782342,74.83299559002182,,20030919.3098821,,HYP,1672,,597,,,,,
"     C/2002 J6 (SOHO)",1.0,0.0050,143.35,11.71,88.16,,20020515.1300000,,PAR,0,,7,T,,,,
"     C/2002 J7 (SOHO)",1.0,0.0055,143.53,8.35,85.52,,20020516.4100000,,PAR,1,,9,T,,,,
"     C/2002 J8 (SOHO)",1.0,0.0078,140.93,340.02,63.39,,20020513.6700000,,PAR,0,,4,T,,,,
"     C/2002 K1 (NEAT)",.9996574847729053,3.230243151764767,89.72199693825441,280.5483912384154,4.460239461029696,18858.6649149953,20020616.4520720,915885.531885693,COM,115,,72,,,,,
"     C/2002 K2 (LINEAR)",.9931419767231096,5.235064040192426,130.8956599070007,294.5567012985332,26.66528635497231,1521.462594695693,20020105.8369772,21090.7861480127,COM,685,,137,,,,,
"     C/2002 K3 (SOHO)",1.0,0.0053,142.51,13.19,90.41,,20020519.1200000,,PAR,0,,9,T,,,,
"     C/2002 K4 (NEAT)",.842284504236962,2.764517582858558,94.06277430246524,308.0990108478049,24.43177523285524,32.2925016337205,20020712.9739006,73.3881075598926,HTC,128,4,243,,,,,
"     C/2002 K5 (SOHO)",1.0,0.0050,143.68,15.52,92.69,,20020524.0600000,,PAR,0,,9,T,,,,
"     C/2002 K6 (SOHO)",1.0,0.0079,139.90,341.98,65.22,,20020525.1800000,,PAR,0,,30,T,,,,
"     C/2002 K7 (SOHO)",1.0,0.0050,144.52,12.54,89.88,,20020525.9100000,,PAR,0,,13,T,,,,
"     C/2002 K8 (SOHO)",1.0,0.0050,141.85,15.75,91.17,,20020526.0800000,,PAR,0,,8,T,,,,
"     C/2002 K9 (SOHO)",1.0,0.0056,143.26,15.08,91.51,,20020526.4500000,,PAR,1,,8,T,,,,
"     C/2002 K10 (SOHO)",1.0,0.0053,141.09,17.22,92.21,,20020531.4400000,,PAR,1,,8,T,,,,
"     C/2002 K11 (SOHO)",1.0,0.0050,143.35,9.39,86.59,,20020527.0800000,,PAR,0,,8,T,,,,
"     C/2002 L1 (SOHO)",1.0,0.0050,143.44,17.21,93.80,,20020606.0300000,,PAR,0,,8,T,,,,
"     C/2002 L2 (SOHO)",1.0,0.0050,147.52,345.87,67.74,,20020606.6400000,,PAR,0,,11,T,,,,
"     C/2002 L3 (SOHO)",1.0,0.0072,143.32,12.96,90.70,,20020607.6200000,,PAR,0,,15,T,,,,
"     C/2002 L4 (SOHO)",1.0,0.0048,144.37,13.56,91.07,,20020607.7100000,,PAR,0,,17,T,,,,
"     C/2002 L5 (SOHO)",1.0,0.0060,145.52,329.14,51.00,,20020611.8300000,,PAR,0,,7,T,,,,
"     C/2002 L6 (SOHO)",1.0,0.0059,143.30,0.46,80.51,,20020608.7000000,,PAR,0,,9,T,,,,
"     C/2002 L7 (SOHO)",1.0,0.0051,145.89,346.92,67.22,,20020614.1600000,,PAR,0,,8,T,,,,
